101	954	277.95	1.03983299954028
2511	1469	395.76	1.24593624929766
1060	1538	187.83	0.752663021930057
1699	868	114.76	0.544952421946404
2675	1747	405.13	2.52206975459228
2656	1937	146.19	1.69824372726576
1712	2501	142.03	1.98090662391081
2422	1085	476.11	2.29352075828324
1291	860	116.03	0.575100847003949
1758	1467	280.98	1.44828477569401
1686	2187	1046.75	5.71620460693473
2082	587	169.76	1.68916511437357
2398	2235	176.31	1.40586787468447
1752	1751	200.64	0.793469876026882
1022	953	185.06	1.40684345757395
2311	299	144.47	0.521651286305902
2248	817	283.07	1.08654533015923
595	277	63.01	0.569215083834164
541	1740	143.55	0.906323174481896
516	850	62.95	1.82740397761432
486	2192	551.53	4.02506113460831
1113	2114	220.73	4.37515287813507
1586	2228	338.67	1.75473657102802
487	2196	305.4	2.20685294550557
567	1396	137.08	1.84795389295486
378	2124	655.19	3.53871320406723
311	2451	58.5	0.490016715210305
1499	1082	287.92	1.27140285826758
1610	414	388.11	5.67507799531936
917	193	325.68	1.35776391228373
47	1067	173.56	0.71787126276388
1301	2467	49.32	1.56884485913638
2248	1467	280.22	1.57506991688253
1955	2458	319.85	2.39058422879442
1080	1513	216.35	1.73587973471144
1150	1835	88.38	1.74157808896085
1293	2624	114.74	0.578431020940551
1945	977	167.68	1.79683639054921
2204	1613	243.89	0.934210663312235
2202	1633	202.09	2.83304577719263
398	296	214.35	0.796255238701955
1940	2631	212.25	1.21090999607658
1773	858	84.14	0.727034728597843
2238	2234	456.63	3.25417773264665
2008	2469	467.66	4.83650747771766
408	2708	240.75	1.11639299593489
2530	1519	97.75	1.03755156540399
2349	1516	100.64	0.500608274807902
1448	2700	422.81	1.55018378979963
1894	719	122.07	0.771216654956494
173	187	232.03	1.39780665083254
1297	1718	88.51	0.205646951334353
2430	294	302.08	2.20041304664533
2677	1918	204.58	0.931717073650404
2688	1619	299.16	1.69223874905879
1847	2658	141.07	0.748212197397927
1875	1874	180.03	0.857923553884649
63	105	218.76	0.815220256237181
1906	2152	266.6	0.898425853685028
1658	937	165.33	0.500395090759844
1515	1071	272.85	0.766086691359055
338	2512	444.23	0.994297088000154
1470	395	218.15	1.19960018892241
2478	1171	591.1	3.21943173427363
2393	1643	273.87	4.13863746318984
198	329	420.09	1.71570844244087
1249	1946	335.14	1.20635841241298
1287	1566	89.12	1.08481151871196
1283	2523	213.83	2.09929572823023
268	420	205.71	1.21034982637488
2487	2201	206.33	2.34652103741939
2212	598	191.68	0.688199363790548
2443	2466	125.1	1.12212773123505
743	1360	147.36	0.652119092551445
2063	765	220.43	2.92002265169716
1578	981	345.5	7.92834620432688
863	609	146.58	0.530474491501523
1032	477	434.36	2.04062275282309
272	821	130.27	0.713321555345968
1011	1610	486.08	4.07191246296533
465	1585	233.62	1.29092191662044
2367	385	157.87	3.1719348491038
567	1398	274.58	1.59047444604076
463	1514	259.89	0.779897563522564
462	1524	157.39	0.712597892738377
1101	2236	610.35	4.84265806463886
2510	1453	241.22	0.986723822610876
1745	1459	140.89	0.593817942230377
1624	2669	250.55	1.61180125926382
875	1251	263.98	1.028315343603
798	2021	763.69	6.16831918877891
1269	2362	258.87	0.91435176150625
2603	2616	136.36	1.55882273275276
905	9	282.65	0.373464898213006
470	290	123.77	0.549873527733027
1276	445	129.36	0.667543330708248
1213	23	145.9	1.18099163227057
303	2169	149.55	3.9158780591669
1453	2510	302.07	0.986723822610876
1152	159	527.34	3.39081038714624
2127	2133	241.41	1.6292134743931
1513	1686	1517.2	8.05956182408189
460	593	114.88	0.316084222460236
2405	1117	211.61	0.747237117399787
1119	2133	149.8	1.11869021666021
2622	908	200.83	0.948589473606655
2505	2700	137.4	1.16456219891257
2671	1040	301.39	2.74010532645699
594	2437	266.28	0.996898791171547
1596	864	406.18	1.34660747815728
1048	2367	161.71	1.6625434521206
302	78	133.34	0.486828864750093
159	1152	589.29	3.39081038714624
1093	1098	263.71	1.54365256847529
908	2622	402.16	0.948589473606655
1612	2621	377.05	2.0427037772719
2000	296	260.05	1.14378545891934
1723	1728	148.79	0.834038100097906
2486	1028	185.91	2.92056208682857
2229	743	189.95	0.747357953148807
1559	98	121.12	0.419847800044999
160	2122	294.32	1.79740746293573
2187	2632	259.99	1.24690596774869
552	1254	125.8	0.884770294192898
548	1952	98.16	0.831197167736475
1942	701	369.39	1.45545910896797
2219	1542	261.8	0.909524563030318
2484	2623	276.84	1.03441446651469
60	1555	114.67	0.960485301475336
79	20	107.55	0.208145164507834
2653	1388	288.74	0.864287834360014
2251	1726	132.11	0.695489204704771
594	1541	126.73	0.645497509198685
2396	1564	176.47	1.2866188023873
1282	1700	133.6	0.329079897464664
1647	858	287.2	0.687454601162906
2003	2400	301.5	2.47274589919229
2544	757	460.12	2.09763989966199
2537	1477	360.88	1.67093241926772
985	2230	363.39	4.15652879879813
1941	1942	153.8	1.49008230718628
1992	1432	281.26	7.8078847215773
1743	234	146.46	1.57757173605733
1021	2203	149.15	2.14330286272932
25	1982	319.72	1.62153714574103
208	1698	121.89	0.385857833632053
1117	2405	277.51	0.747237117399787
2708	2700	248.26	1.23275349226525
762	296	126.85	1.60306944023622
2346	2225	167.52	0.694336807799734
220	1207	297.13	1.49488213993237
1698	208	123.31	0.385857833632053
1182	377	216.19	1.18396498649498
321	1534	139.28	1.13608087816182
155	920	189.91	1.18857343049353
1265	1646	73.93	0.432972519400023
849	182	241.68	0.635281997682332
1786	2309	140.31	1.48487213008098
1753	2639	128.79	0.540363977320829
906	165	161.34	0.55185150073105
7	439	1063.82	3.10867950520301
1437	676	162.5	0.540529898336153
187	173	322.55	1.39780665083254
2120	1118	637.08	1.75997307149865
683	974	188.55	0.728279938776928
2162	1027	179.17	1.47484539956801
1040	2608	289.91	2.73648820906374
813	843	142.33	0.211301673576258
593	460	110.33	0.316084222460236
1626	487	162.48	1.37418172595686
2230	985	225.5	4.15652879879813
439	7	586.98	3.10867950520301
2442	1706	175.78	0.652309450187767
1875	832	235.09	0.756273457520854
1458	2691	177.2	0.935475956016432
152	1334	149.91	0.804097049835978
1040	2671	363.46	2.74010532645699
235	1904	184.43	0.278521806254086
2234	2701	566.07	6.02237546673447
597	1070	401.8	0.914672589481732
1085	465	166.64	2.84017373229068
888	940	141.48	1.09061979693596
2059	1266	388.83	1.10356594787116
1999	1845	130.6	3.27210446430773
238	748	225.94	0.867787320352678
665	1272	238.55	0.861054282604925
1425	1495	182.89	1.07672470491569
1065	1035	650.41	2.49008795470659
26	755	552.77	2.71301553978661
1630	1951	193.59	0.671604813237578
1432	1992	322.86	7.8078847215773
2214	1529	210.1	1.23491100623432
2049	1226	297.21	4.85331564492643
1523	887	202.39	0.425531484936581
2686	1107	108.27	1.03169016385417
2226	2228	233.95	0.659211371458378
1535	1060	306.16	0.734967243602317
1729	528	112.32	1.98710798111494
697	1925	221.83	1.20620442368936
1728	2231	343.1	1.57740829330901
1726	2251	111.32	0.695489204704771
2233	563	265.77	1.28779842641384
1521	1088	135.81	0.694799582415893
175	545	128.84	0.462074729282714
165	645	128.71	0.595372723089264
2237	1565	101.26	1.70347461640281
219	217	250.88	1.09391070699922
1073	431	179.25	0.542552576802167
702	1252	206.13	0.76302429735001
591	1053	68.21	0.476458518521415
545	1905	156.55	0.843012142642956
1731	2502	242.38	1.54476030155759
2304	154	175.6	0.732944391786568
41	1605	186.18	1.12101569584569
701	2522	184.89	0.769036706945212
499	1119	964.77	2.49254811093439
628	31	115.4	0.498121047744917
1516	2349	105.33	0.500608274807902
2608	1040	337.15	2.73648820906374
921	1876	197.9	1.05168455192139
2275	2648	253.57	1.28488275991746
2220	47	220.97	0.88279312033239
1527	2225	175.92	0.655675230422285
2208	2359	150.32	1.04016052735223
2420	191	346.49	1.57654056150668
1484	1549	275.68	1.64312422765882
1696	1648	126.45	0.817631802847407
2149	1941	143.12	2.07124649273031
2592	326	195.38	0.807496041471901
1543	2646	169.08	0.66372202785381
2423	602	101.93	1.06608937542933
681	1756	182.49	0.856506395018583
2316	1706	104.54	0.510866277724751
1565	2237	122.81	1.70347461640281
940	469	90.98	0.995383028281656
169	1584	447.79	1.6215729732822
904	1339	115.2	1.21727213762148
911	1318	185.92	2.20063366493571
591	949	257.31	0.871239927708192
170	1406	829.37	2.24831059356663
875	174	196.89	1.11247882170179
1253	1892	226.5	0.715010255506925
2418	225	176.04	0.59258512814025
77	2407	220.34	0.707520864064252
2520	465	108.63	1.07663207139411
1387	1385	714.54	2.33070769239702
887	1523	183.5	0.425531484936581
1829	739	81.44	0.488941275679565
272	1660	259.09	0.685566156070682
419	1310	157.82	0.629473252444621
1469	685	401.2	2.01211675323051
1710	186	125.61	0.413864255771418
2028	877	132.49	0.357352145134203
2676	977	329.88	2.18067442965367
2322	1772	352.1	1.03940438101846
1358	1850	196.19	1.36430013570204
1363	1737	191.45	4.18789880186622
2345	528	280.66	0.724119038746786
415	2197	410.12	4.44122096410068
31	628	133.42	0.498121047744917
1233	1308	132.81	1.01803031341769
1770	1776	158.45	0.633919505254839
2059	2008	146.92	3.89006775425831
2196	1016	359.26	1.21483792523339
2339	1210	293	7.27640622585995
134	437	68.05	0.550353055454847
545	184	298.06	1.09558012042803
1495	1425	222.69	1.07672470491569
854	1664	604.58	11.6573105220807
1443	1742	237.16	1.08858062629104
719	1894	114.74	0.771216654956494
2196	2416	212.46	3.69470240968211
619	1606	182.76	1.21670697918336
2011	767	293.21	4.35540893121527
625	1546	427.48	2.20249848211937
1269	718	211.03	1.47758566011258
616	1636	398.12	1.4505601537342
2214	613	155.54	0.51863357341624
1545	478	108.07	0.814675491278227
1036	1528	457.05	2.58642115624559
2078	2273	271.68	1.54419277942022
534	1259	193.25	0.706029176253102
1759	2250	82.47	1.6559806278318
419	2535	322.16	0.992715337026968
294	2070	364.36	2.8968441894045
471	1105	191.27	2.80031262433079
78	44	209.97	0.790852328044728
829	1333	71.27	1.34352943614649
1735	1748	153.73	1.33045145109354
61	60	199.76	0.731241142211521
2229	2513	216.82	0.621911033453951
2269	2113	460.82	7.50057523665273
1079	1049	168.28	0.643565853337107
349	1877	181.48	0.760679186720389
42	2162	652.11	1.8415870615663
618	2197	186.43	2.90305296081233
2420	100	287.5	1.1126575898828
2526	1181	208.22	0.732842797026462
1998	2156	492.76	2.68788416944943
1948	2656	258.25	1.87063900448653
701	2676	388.21	2.02547588943438
1249	701	117.52	0.548708835552976
321	1499	435.93	1.04248045720088
1456	1955	480.91	2.8691192104961
1745	2453	147.03	1.35407346797838
1851	2513	255.31	1.00915849825023
2670	1253	161.66	0.523090396889059
2394	1570	726.93	4.8613211433138
1248	1249	195.8	1.26492650187008
58	1512	153.87	0.648409804905522
2152	1253	115.7	0.575560083499406
1692	1674	232.93	0.4131303116394
1989	2232	1716.24	8.74381215208014
1021	2483	203.67	1.23754892491273
2350	1695	1304.68	3.33028064591391
860	968	95.16	0.274084779694307
1594	604	207.83	1.08058557302194
927	347	244.71	1.239842804459
729	5	46.38	0.644437178546855
464	1518	109.15	0.435770239515792
2375	1305	203.53	0.67418499403383
83	941	212.18	0.879593615846606
1334	152	160.87	0.804097049835978
1031	1032	252.25	1.94595650464844
316	269	307.05	1.90955257845019
696	1921	137.38	0.778679252253818
757	143	385.7	1.11536102603367
1634	1029	270.17	3.40438924746625
1024	1571	408.51	1.19573940587204
1872	2521	433.99	1.30720098035612
1981	1431	586.93	3.96825306377926
1773	1775	74.67	0.365214244186209
1732	1450	87.41	1.36311280609656
1281	207	153.99	0.542894356336915
651	82	172.32	0.477698385916387
1206	1481	1018.69	9.65323110726925
1484	1550	158.56	0.62858504255867
2606	1292	153.76	1.4764040730801
2052	246	238.7	0.923390561811855
2530	1520	211.92	1.11156201356499
1014	1623	103.23	0.451461007790562
984	1590	302.65	9.19528192132543
965	1780	149.77	0.475339624142471
946	1263	350.84	2.28303990501576
685	2249	137.38	1.02477040678151
2159	2059	389.1	6.88286929603563
719	1909	127.6	2.57717806807717
798	294	325.17	5.44541578733696
454	1269	264.73	1.28913971475235
2252	2389	332.36	1.219196129578
1117	2119	259.67	1.23234142522672
193	975	148.25	0.884069859535603
611	2597	285.6	0.775956339645584
2151	1873	661.36	2.60062029867664
2146	1923	177.2	0.974820334065267
1262	131	175.9	0.784353855239191
2532	1640	282.06	2.00183225141013
218	1207	210.76	1.08510138818682
1111	241	329.23	2.70406046395047
1689	642	148.86	0.236688829214062
749	2022	89.97	0.858180860382088
1213	572	222.26	0.876537548439152
385	1644	552.28	3.99724382327911
1456	410	140.36	1.51246398265004
2406	1654	1768	7.02984113003081
1523	1524	119.55	0.430212647736475
886	1030	114.14	0.911990218452359
827	1620	548.76	8.43324390975557
2546	2004	572.1	4.69944580752937
1160	2102	273.25	1.1060375101444
569	568	286.72	1.45074808223356
1849	1848	171.83	1.05936145723205
548	2408	105.88	0.837390110470544
529	1464	217.22	0.692376673134581
485	2534	205.44	1.20655252003049
2423	2226	204.75	1.17158360701139
314	542	79.71	1.16010847552302
1361	1849	257.74	0.709368126742114
328	1570	360.97	3.15103971537658
1628	11	224.92	2.13873327718764
1307	2375	202.71	1.24267297212867
283	1516	210.57	0.75535925825865
2312	1257	135.39	0.444006010617542
1851	1359	291.25	1.41980624481468
919	1911	149.17	0.623211706805622
2502	1639	262.53	0.83511454627498
1620	331	1072.99	13.6775960315
1914	380	341.07	1.14933731278088
175	1903	468.13	1.04621474476682
1620	2192	443.96	9.9408561271282
1731	117	201.3	0.936703969435236
816	982	302.33	1.89170095744907
1696	2496	126.51	0.497882513557311
1752	1453	128.5	0.767070470266615
1762	1759	82.59	3.81171738935474
764	2061	465.91	1.56707104436181
1625	638	300.47	2.10867290741555
42	1575	355.92	1.56895606578365
128	715	162.99	0.89581696211334
2394	2355	208.18	2.01197680091129
2192	827	207.34	2.24635037339204
2503	1741	220.78	1.03200540038416
2435	2421	287.27	1.03516740131196
2174	1657	171.43	0.919673991175092
2524	1888	155.99	0.953085187824327
26	75	416.53	2.34700705842556
1642	1027	214.93	2.35461991208204
1933	1330	259.91	1.6360928278079
2196	1626	329.3	3.08460866640805
59	60	334.13	1.40248427236851
2495	646	141.88	0.273865488425017
1334	1335	131.65	1.00643389602084
1660	715	297.82	0.914121919071318
741	304	169.07	2.14304358041057
1102	2647	248.71	1.47223640641594
870	1113	690.9	7.03088962577113
2060	2062	361.19	2.52272848934556
78	2629	267.99	0.843527567015002
1692	206	252.15	0.765744194287755
2565	800	957.77	7.64497814864938
2535	722	161.23	1.03655493179583
1358	1361	220.6	2.31581502328644
269	1481	154.69	3.3233625618964
187	832	253.77	0.717172199473272
1456	1452	252.26	2.46502746083679
2163	2068	168.04	1.86370230162275
75	26	435.5	2.34700705842556
547	1928	191.74	0.8089122780119
1089	1090	81.33	0.540814512639726
688	1904	188.5	0.705402320621255
2210	1052	145.12	0.338649326077801
1583	1582	901.59	2.73826982440596
384	1479	101.5	2.84987573311948
684	1755	533.93	0.970622197661001
1686	532	266.66	0.939818889789193
1911	739	117.85	0.712091316062588
2013	370	128.5	1.05381884632141
1132	5	98.57	2.00647527037685
335	2648	126.91	0.876306392176144
1438	2451	293.27	0.533994270025658
660	967	86.7	0.557272496476422
2452	2503	78.69	0.629582140176354
1096	447	408.46	1.30430081147891
542	2503	106.4	0.779046769416113
1885	2153	161.95	0.974745843418055
1431	1968	798.97	3.73542974233039
89	2659	355.69	1.13004256128597
2170	2362	279.59	1.99368593247883
1685	1066	296.2	2.20202166369815
1623	1014	108.63	0.451461007790562
1786	1785	49.95	2.01619291362366
1479	94	68.28	1.40911268164743
1558	223	223.76	1.55432545843535
2370	720	160.71	1.30696335801351
565	251	272.92	1.89705159543803
2538	1202	280.28	5.83967734160106
2127	2554	151.69	1.16461683499024
2117	2654	449.48	2.87480772806521
2306	2325	81.81	1.81795254649749
1526	949	120.24	0.65285678452853
1703	208	173.66	0.53781012079576
532	1686	326.78	0.939818889789193
1061	1545	198.38	1.7440345361117
281	620	196.7	1.10130437229773
2439	2689	263.34	1.08462297448968
282	2205	222.92	2.91388590788291
1192	1180	1139.06	11.633442770598
82	651	201.91	0.477698385916387
1438	541	82.59	0.71317457859945
721	455	129.28	0.492275330630248
1629	2319	91.74	0.393386831439428
181	612	144.38	0.591783178153056
60	290	410.86	1.37429921017943
294	798	274.19	5.44541578733696
2659	89	393.25	1.13004256128597
1068	2434	104.76	0.546204778788758
338	974	863.66	0.835341380669386
1275	1764	131.16	0.355062966996387
1068	286	49.26	0.413390105475796
1063	1462	165.57	0.745287006598786
537	2441	132.89	0.351180711800893
1051	225	299.57	1.09072108174878
1318	1789	37.74	0.527020008652766
79	1688	165.99	0.442067779404907
814	169	214.23	1.43238310109671
2113	1154	351.05	4.4751636364633
2117	1114	509.29	3.11225844528246
1337	37	273.65	1.5039435795069
87	741	102.49	1.23750036560889
2531	622	511.95	2.70445177405363
2511	2697	352.01	0.881320228622347
911	305	38.88	0.809539019990241
1100	603	171.59	0.584067030798212
2105	2116	572.44	3.72318215755876
676	2451	74.35	0.903870930132628
535	2321	349.44	1.03743812562195
866	1244	203.49	0.38238111223446
828	1624	173.55	1.99162668731454
218	382	232.82	1.24545251138667
1450	90	141	0.708764453860188
216	1556	134.33	1.22393854059848
455	721	131.32	0.492275330630248
2022	749	90.68	0.858180860382088
2134	2281	385.2	2.96707028997692
2620	2349	139.14	0.519040620389089
2633	2219	162.55	0.755461339625209
757	1263	237.45	2.59381072823405
2049	367	537.78	4.19376185474873
2367	477	140.05	3.80002826047636
418	1895	112.93	0.560808798676234
333	1100	75.75	1.34764360425277
2421	2435	234.28	1.03516740131196
308	1847	138.23	0.842349545904054
2214	1530	143.45	1.46484633667187
1526	809	89.73	0.521878534522938
1390	517	158.45	2.59765163354912
323	2187	90.53	1.52814457622958
1677	2406	1321.37	3.8256166961282
1283	1887	146.76	2.15994204038703
921	1387	135.81	0.6588969513644
2345	2453	187.6	1.72864976923833
1276	537	143.82	0.26222336164861
2653	564	172.1	0.843956764388064
593	1062	98.77	0.357399103329867
58	464	128.04	0.484445994411809
2502	408	585.73	2.12766963213401
1255	2468	432.18	1.38867592829567
2206	1043	302.48	2.10393544174942
591	446	109.27	0.82788754906603
2239	1399	192.07	1.34552313129296
393	2635	311.35	1.61255067965571
1568	2628	323.27	2.26448336250383
2499	1774	175.88	0.810763598358686
528	1460	325.92	1.03966372186682
2653	2488	125.01	0.710844689714263
314	2452	78.71	0.957861740751606
549	173	163.89	1.07425693068173
2149	2523	105.5	0.636768681950016
830	562	262.6	0.944758187394582
939	599	152.31	0.337047894903788
1460	1461	303.44	0.926045098515454
1120	291	710.57	4.01362663293937
1847	308	163.13	0.842349545904054
974	1753	119.03	0.683061622873484
2110	1170	196.8	0.613654638285293
685	1759	370.67	1.83648061800693
1258	906	136.78	0.522642451434032
650	206	91.02	0.884959030187584
1526	1053	217.81	0.707873704975495
198	330	369.84	1.13631485280807
1814	1148	48.69	1.04370149025482
160	787	240.65	1.05140648982414
1644	385	599.65	3.99724382327911
2510	1748	148.91	0.688160246940525
622	892	108.66	0.579668859836362
2161	1255	123.73	0.763392913067699
1093	2611	96.9	0.83299145831163
2455	2249	178.73	0.818856389910925
48	690	86.89	2.33146212183953
1698	629	287.12	0.712258614092629
2671	636	288.62	1.32698374849334
66	195	183.73	1.58997830119039
2631	1938	122.89	0.644355393283244
